symbol,earnings_date,expected_move,actual_move,abs_actual_move,move_ratio,sd_03,sd_05,sd_07,sd_10,sd_20
GMED,2018-02-22,0.076997,0.01,0.01,0.1298751899424653,0.002613594527481521,0.009533529987974463,0.017574197555171582,0.015343196439703654,0.013190881989915937
GMED,2018-05-03,0.142621,-0.034038268000000003,0.034038268000000003,0.23866238492227654,0.025029811928038423,0.01793398972399991,0.017335941583827064,0.016006023147122125,0.01300824948204025
GMLP,2016-08-31,0.019595,0.036839295,0.036839295,1.8800354682316918,0.028556449956005214,0.02534441573328463,0.024160141843990224,0.021043900457509396,0.019495823126392524
GMLP,2016-12-01,0.016627,-0.023788151,0.023788151,1.430694111986528,0.006853804495040542,0.008554370895985305,0.007970051788335136,0.01772166141858561,0.014498896798531936
GMLP,2017-02-28,0.044991,-0.019573728,0.019573728,0.43505874508234976,0.019728209298589136,0.01438253355718653,0.01618384831551916,0.014843125641981602,0.013762776622037011
GMLP,2017-05-31,0.04386,-0.016915423,0.016915423,0.3856685590515275,0.006552810596889706,0.016336652837531804,0.0204797643092571,0.028122371839120565,0.02678745142848254
GMLP,2017-08-30,0.041171,0.021686747,0.021686747,0.5267481236792888,0.02358087618240279,0.02077563384673092,0.017300399005172218,0.014294812508922767,0.011722042097856012
GMLP,2017-11-30,0.025978,-0.033832769,0.033832769,1.3023623450612056,0.012670058924926066,0.016140366776514294,0.01724055768233937,0.015071732235996699,0.018341974102462435
GMLP,2018-02-28,0.035668,-0.077805486,0.077805486,2.181380677357856,0.0401057742306711,0.03551441301089019,0.029053920693696573,0.02653258861400096,0.022740231625072722
GMLP,2018-05-31,0.035529,-0.175516224,0.175516224,4.940083424807904,0.0824850814442577,0.05889039684363041,0.048934523696848926,0.04182867016973788,0.03019091818681869
GMO,2016-03-11,0.05852,0.049032258,0.049032258,0.8378718045112782,0.13007435156035194,0.10065946805599374,0.08375484922256178,0.07563821928053407,0.06188947132583385
GMO,2016-05-05,0.130307,-0.002493766,0.002493766,0.019137621156192684,0.06918898280962507,0.07136311165892494,0.07005306585423057,0.06225904156799861,0.051477802437593555
GMO,2016-08-08,0.101367,0,0,0,0.024035503724385537,0.02311773321539369,0.02239481002533291,0.023483960820445193,0.02051143338485528
GMO,2016-11-07,0.076228,-0.013452915,0.013452915,0.17648259169858843,0.03135037159634055,0.030084171846855128,0.06576945025412864,0.06251003243072033,0.07797588957210809
GMO,2017-05-01,0.153075,-0.074829932,0.074829932,0.48884489302629436,0.025471335405424688,0.027893870058260252,0.046928910629481166,0.04070029443581008,0.03875785679795946
GMO,2017-11-06,0.049779,0,0,0,0.009406151418379834,0.01820901225975528,0.016300146481053844,0.014127237014238686,0.05073341582192919
GMO,2018-03-13,0.088374,-0.078065242,0.078065242,0.8833507819041801,0.023574246241331403,0.029743039814034467,0.028140525789725746,0.03449850379081724,0.0276426844286747
GMO,2018-05-08,0.150719,-0.008684211,0.008684211,0.05761855505941521,0.02566998116985362,0.020216864206906722,0.02734460007644204,0.02445171019906478,0.026248609084622072
GNBC,2018-04-27,0.06306,-0.055201699,0.055201699,0.8753837456390738,0.012304277031587154,0.017598572384316922,0.01587146151529337,0.01313895715119401,0.015920645785852176
GNC,2016-07-28,0.135245,-0.255233199,0.255233199,1.8871913860031795,0.016140083363330306,0.012316261866796805,0.017658587165416444,0.018275487526002845,0.0199438109253817
GNC,2016-10-27,0.112147,-0.248758689,0.248758689,2.218148403434778,0.06060359661233113,0.0480530360787224,0.039727313870909546,0.037648147011328126,0.031211045428240047
GNC,2017-02-16,0.173473,-0.072115385,0.072115385,0.4157153274572989,0.09358109176291338,0.08437799456245805,0.0725842297950378,0.06165437304974658,0.05200794283264286
GNC,2017-04-18,0.160158,0.247237569,0.247237569,1.5437103922376654,0.04254713299207499,0.03889379047625516,0.03880246552852267,0.03327826694377554,0.0314368440360535
GNC,2017-07-27,0.194576,0.168623266,0.168623266,0.8666190383192172,0.051536666942552184,0.04466238271483958,0.0387776426447681,0.0350081344600615,0.03567430859908184
GNC,2017-10-26,0.198998,-0.181034483,0.181034483,0.9097301631172172,0.03888358329576494,0.02935057916627509,0.024832940856309015,0.035130359282758386,0.05323996042173193
GNC,2018-02-13,0.11917012,0.181384248,0.181384248,1.5220614697711137,0.1092625497616262,0.07876125769503764,0.07917087074194704,0.06486817478001568,0.051241265563704216
GNC,2018-04-26,0.194495,0.005181347,0.005181347,0.02664000102830407,0.031134464812744185,0.03331839656171393,0.032153991522579105,0.03459015147913761,0.032651866900131034
GNE,2016-08-04,0.046499,0.020700637,0.020700637,0.4451845631088841,0.04509959167950943,0.05421559045108553,0.04989198700578452,0.041977972705840014,0.03624470417502772
GNE,2016-11-03,0.059303,0.121153846,0.121153846,2.0429631890460853,0.06472054611875816,0.07818380074884101,0.0797918558673816,0.06710997486903283,0.05149072336698824
GNE,2017-03-08,0.077899,0.113172542,0.113172542,1.45281122992593,0.03375367056197356,0.02444115178275132,0.021250138308238718,0.026060132962037994,0.03429947559477073
GNE,2017-05-03,0.118733,-0.013192612,0.013192612,0.11111158650080431,0.042787748235393636,0.03656814673748976,0.030240574963730685,0.024901013952229146,0.020468903610151218
GNE,2017-08-03,0.119574,-0.010785824,0.010785824,0.09020208406509776,0.02161049216823255,0.015954099177652878,0.01966348480703745,0.01666949295393267,0.02192724760817482
GNE,2017-11-02,0.062658,0.005639098,0.005639098,0.08999805292221265,0.048107283009423005,0.03954008777625408,0.043927338108652104,0.04023514119116425,0.04454382815945211
GNE,2018-03-08,0.116786,0.034042553,0.034042553,0.2914951535286764,0.01766489547176912,0.015721466826066826,0.019660955460714478,0.019351433047119768,0.03904104504253774
GNE,2018-05-03,0.074415,0.066518847,0.066518847,0.8938903043741182,0.07060995603707186,0.05236490053946219,0.045118430350149764,0.03772794910179436,0.031380498791822045
GNL,2016-08-08,0.024763,-0.031286211,0.031286211,1.2634257157856479,0.006950405783660833,0.006076638956334962,0.008334845322262812,0.008066151622989976,0.009606833477602574
GNL,2017-02-27,0.030922,-0.001221001,0.001221001,0.039486482116292604,0.017510555537111814,0.017407910093855318,0.01941736745790706,0.018783993351341916,0.015107445849527132
GNL,2017-05-08,0.030757,-0.005295675,0.005295675,0.17217787820658711,0.016406231060027514,0.012410133162186695,0.011198535723635605,0.01010332722307028,0.008752769695000481
GNL,2017-08-08,0.039992,-0.003747073,0.003747073,0.09369556411282257,0.0048155182255683136,0.01001775561768194,0.010317541526353462,0.009084262626876094,0.007794500201149272
GNL,2017-11-07,0.024097,-0.020323803,0.020323803,0.8434163173839068,0.005881530927676726,0.004953329038791434,0.00543935123313265,0.005260644369175007,0.004721433743082275
GNL,2018-02-27,0.030753,-0.045094455,0.045094455,1.4663432835820895,0.005512605077688121,0.039971149390027993,0.03867811561294123,0.03395744988658366,0.026930158088609983
GNL,2018-05-08,0.030945,0.038262668,0.038262668,1.2364733559541121,0.0036254171095371638,0.005712116414807122,0.01257341889479675,0.014158000210159113,0.012487903223364369
GNMK,2016-07-29,0.049924,0.038011696,0.038011696,0.7613912346767086,0.035162381695391584,0.034690587759291416,0.028460717980288312,0.023618152472180496,0.02229158484074993
GNMK,2016-11-04,0.086032,0.09,0.09,1.0461223730704854,0.02859908428013732,0.033038831466871414,0.027358432789277895,0.027015210612636675,0.02382248108846181
GNMK,2017-03-01,0.068967,0.081272085,0.081272085,1.1784198964722257,0.007733597581542968,0.009481238612454278,0.010009141106984674,0.009524676006637561,0.01883629255844475
GNMK,2017-05-03,0.040589,-0.037490436,0.037490436,0.9236600064056765,0.01310782719744201,0.012742837865055848,0.012954609737400976,0.014084763520334909,0.013777892475866091
GNMK,2017-11-02,0.102888,-0.005479452,0.005479452,0.05325647305808258,0.24735140166549724,0.2336804773064802,0.19121065523934558,0.15798081238435135,0.11100807835445403
GNMK,2018-02-28,0.060132,-0.150515464,0.150515464,2.5030842812479213,0.054480843234282844,0.04522026609278567,0.04921625055079587,0.046245824093436354,0.04311640945604831
GNMK,2018-05-02,0.070944,0.072115385,0.072115385,1.016511403360397,0.010121838104038926,0.031091498188057183,0.03019956780245278,0.03024263646469681,0.031215278429446817
GNMX,2017-03-09,0.090523,-0.016423358,0.016423358,0.1814274604244225,0.10085439142798773,0.07528729346803119,0.2341990456512323,0.1969056507517392,0.15010473590660667
GNMX,2017-05-10,0.175665,-0.090361446,0.090361446,0.5143964136282129,0.05447962768918811,0.04681303926107232,0.04169620426714175,0.035273559560422135,0.06157176926911633
GNMX,2017-11-02,0.097387,-0.042944785,0.042944785,0.4409704067277973,0.02228447835522121,0.018813310151894427,0.016012356655653055,0.017452238771035442,0.0338893705310517
GNMX,2018-03-13,0.137779,-0.044117647,0.044117647,0.320205887689706,0.030330251220537115,0.03278761305583233,0.03212875062176368,0.0300584997732332,0.039595928419412604
GNRC,2016-08-02,0.1,-0.071988796,0.071988796,0.7198879599999999,0.007925064322965282,0.016498714625429917,0.015930077172195613,0.018590727080195414,0.015006576652730362
GNRC,2016-10-26,0.082209,0.038978864,0.038978864,0.4741435122675133,0.009253381253864804,0.016203383290165022,0.014691490268365097,0.024142011003984463,0.01786086846008713
GNRC,2017-02-14,0.071374,-0.066604128,0.066604128,0.9331707344411129,0.01307957949590447,0.010322118418947035,0.013884380012383808,0.01574192270019698,0.014664424029562445
GNRC,2017-04-27,0.076086,-0.028425851,0.028425851,0.3736015955629156,0.022098822231268595,0.017946987390030745,0.015577287277860398,0.012772767836669453,0.012060280528912769
GNRC,2017-08-02,0.066774,0.013568521,0.013568521,0.2032006619342858,0.004760061566782457,0.008362183703042493,0.013161304638387734,0.01200988421221159,0.019499286259185452
GNRC,2017-11-01,0.088118,-0.0335957,0.0335957,0.3812580857486552,0.020934547912256022,0.019079624317048915,0.018025469607194044,0.014744712007666347,0.014380593733902986
GNRC,2018-02-13,0.061361,-0.061679517,0.061679517,1.0051908704225812,0.026703266179842814,0.02039903217888565,0.017515878451172178,0.019473066001067633,0.018461342543841044
GNRC,2018-05-02,0.063608,0.008450078,0.008450078,0.1328461514274934,0.018536051810135925,0.013616965055908736,0.011619072486157006,0.012600731399566335,0.012957483496709143
GNTX,2016-07-22,0.024273,0.076452599,0.076452599,3.1496971532155067,0.010414272685809987,0.018698645251499925,0.017893625720843947,0.016885140925996397,0.01284091608884197
GNTX,2016-10-20,0.047,-0.021788991,0.021788991,0.4635955531914894,0.008887756226761983,0.011098193007358962,0.010261927977693588,0.010155035400691024,0.011490194777746973
GNTX,2017-01-27,0.040017,-0.019852262,0.019852262,0.4960957093235375,0.006882153870505674,0.010113272687031103,0.008475104003003546,0.009842036271431811,0.009217993181837036
GNTX,2017-04-21,0.043387,-0.035679846,0.035679846,0.8223625970912947,0.01321510746799558,0.01207762667846185,0.017271992841732423,0.014240018292440945,0.017103977564380354
GNTX,2017-07-21,0.0486,-0.073954984,0.073954984,1.5217074897119343,0.02261641147303472,0.019714751865854516,0.01612062481461333,0.014316228916772922,0.013581689711805237
GNTX,2017-10-20,0.046588,-0.06195547,0.06195547,1.3298589765604878,0.017156223477335628,0.015656972516387188,0.015116488956967346,0.013785719935488806,0.010802879471250542
GNTX,2018-01-26,0.059938,0.039772727,0.039772727,0.6635644666155027,0.01441615837070772,0.02344248111777063,0.028396613218171118,0.024868135134000786,0.019581060120161906
GNTX,2018-04-20,0.054506,-0.070583263,0.070583263,1.2949631783656843,0.012277213262168643,0.011873794354163594,0.013103532937763755,0.01095351917786801,0.010478387284462808
GNW,2016-08-03,0.140503,0.276363636,0.276363636,1.9669589688476405,0.04667596545993885,0.038480763668443864,0.031519794241864685,0.029072980155158988,0.035315693398561075
GNW,2016-11-04,0.090712,-0.02189781,0.02189781,0.24139926360349237,0.0151516435093223,0.026766089128611743,0.022776629967004962,0.019074506026333284,0.01860257328923837
GNW,2017-02-08,0.028568,-0.025862069,0.025862069,0.9052810487258471,0.03195177291576543,0.02439355518578344,0.02956837044162306,0.026580742890522084,0.02265522830723104
GNW,2017-05-03,0.031389,0.02972973,0.02972973,0.9471384880053522,0.0214182840051672,0.02320401273678094,0.019856158864043964,0.0184555442839957,0.017610544476062712
GNW,2017-08-02,0.043739,-0.002949853,0.002949853,0.06744216831660532,0.030200344542367235,0.03296319022267969,0.03293530090909819,0.02700300989638897,0.022278159640760836
GNW,2017-11-03,0.03417,0.014792899,0.014792899,0.4329206613988879,0.0058182895447436754,0.012338592553464709,0.017666076757333518,0.038002667363026564,0.02756149922791935
GNW,2018-02-07,0.059353,0.076363636,0.076363636,1.2866011153606387,0.03728072268745759,0.03964719854684736,0.03428450196818919,0.029056267500714446,0.03596046528133706
GNW,2018-05-02,0.041382,0.045774648,0.045774648,1.1061487603305784,0.032219919539974974,0.023243233127729267,0.0266130929482847,0.024439044338901674,0.03835966971138075
GOGL,2016-02-18,0.111507,-0.111234568,0.111234568,0.9975568170608125,0.06152955259194746,0.07722565824897822,0.0764610867866145,0.07046062853060914,0.08943748557624415
GOGL,2016-05-24,0.244009,-0.004210526,0.004210526,0.017255617620661533,0.09168812601002063,0.07002742830286324,0.05790455658835104,0.04914462921657661,0.04350864131921801
GOGL,2016-08-24,0.193101,0.01396648,0.01396648,0.07232733129295033,0.03356112366088545,0.023908932341448638,0.02634949622819239,0.03897949873907564,0.038747687919298425
GOGL,2016-11-22,0.115516,-0.035046729,0.035046729,0.303392854669483,0.06249068813802063,0.04530591707314814,0.039074222537128604,0.03429705122956314,0.03296999099744075
GOGL,2017-02-28,0.036447,0.080696203,0.080696203,2.214069827420638,0.016777554281769358,0.018524531489556104,0.019045566138736335,0.022809148176703497,0.03931352262944721
GOGL,2017-05-24,0.061173,-0.081378299,0.081378299,1.3302976640020925,0.03295669401288978,0.04561265286186882,0.038143372794077667,0.033111581283527355,0.036598152144102405
GOGL,2017-08-17,0.053662,-0.056647399,0.056647399,1.05563339048116,0.038359401506962036,0.02966354878923468,0.049327566336840545,0.042843037269315376,0.035021835070386295
GOGL,2017-11-21,0.059075,0.035340314,0.035340314,0.5982279136690647,0.011528673089902075,0.015538341569447956,0.02049099107604559,0.022075876504495433,0.02552848925029013
GOGL,2018-02-20,0.055127,0.064608348,0.064608348,1.1719910025940101,0.0038680011838258424,0.005394596570922267,0.008755577104653476,0.009548077074408466,0.013154875042989277
GOGL,2018-05-30,0.056234,0.007343941,0.007343941,0.13059609844578013,0.03816389316788949,0.0287843723859791,0.025045822838599074,0.022529616060064005,0.019455861163291847
GOGO,2016-08-04,0.086463,0.159144893,0.159144893,1.8406126666897982,0.015587144198805362,0.029058279537021663,0.030895266644193908,0.027973167434111667,0.022498474530215588
GOGO,2016-11-03,0.116659,0.008273009,0.008273009,0.07091616591947471,0.02024407867767768,0.036019574268192994,0.038036802145496464,0.03138968858310241,0.026856890155972073
GOGO,2017-02-27,0.079172,0.150219298,0.150219298,1.8973790986712473,0.06625338563822565,0.04811466288636147,0.03973123431815135,0.036555686093467,0.031494240020192604
GOGO,2017-05-04,0.087041,0.041329011,0.041329011,0.4748223365999931,0.01895425276241125,0.013618801690656188,0.014035579596545816,0.019492520426463177,0.022251312007427467
GOGO,2017-08-07,0.07489,-0.022865854,0.022865854,0.3053258646014154,0.010316382183505377,0.022177990985304936,0.02059658987079361,0.018095697478327327,0.01713522308690001
GOGO,2017-11-02,0.084643,-0.098690836,0.098690836,1.1659657148257978,0.026262815573523963,0.03525348560712876,0.02973247587842157,0.036686700452437,0.029674799345624878
GOGO,2018-02-22,0.101557,-0.13130352,0.13130352,1.292904674222358,0.04135387478207385,0.041064668876039025,0.03387702023317385,0.029137425339342188,0.026033731136546466
GOGO,2018-05-04,0.08905,-0.131386861,0.131386861,1.4754279730488489,0.21153100338233488,0.1696167529487911,0.14157862762025153,0.1181398991070577,0.0880237919876942
GOLD,2016-08-04,0.025588,-0.047442799,0.047442799,1.8541034469282476,0.023148352219196457,0.017381285243852317,0.01483164562723517,0.015020960364148591,0.020502353573421648
GOLD,2016-11-03,0.03706,-0.02254804,0.02254804,0.608419859686994,0.012209032305115577,0.04816374558972122,0.04139431660512371,0.03694985439024156,0.03228250518419282
GOLD,2017-02-06,0.033,0.060503614,0.060503614,1.8334428484848484,0.024991415444747294,0.018698107269420082,0.01575090075470373,0.013422239342210127,0.01827899098736967
GOLD,2017-05-04,0.032866,0.002830522,0.002830522,0.08612310594535386,0.027029225417441127,0.021446287219935144,0.01882441597164398,0.020411829581318763,0.017696000697445983
GOLD,2017-08-03,0.03046,0.02633283,0.02633283,0.864505252790545,0.0035344523423958907,0.013999135692372195,0.014646989696913727,0.016601884486950193,0.013511419962116977
GOLD,2017-11-02,0.029717,-0.077502801,0.077502801,2.6080291079180267,0.009942290267785437,0.007395689661031877,0.006755348817041511,0.007739166599777445,0.012391591274716281
GOLD,2018-02-05,0.031579,-0.066512144,0.066512144,2.106214382976028,0.02025688431521181,0.02992229927594887,0.03686262352671353,0.03231240848898448,0.024609137892868005
GOLD,2018-05-10,0.036524,-0.045184016,0.045184016,1.2371048077976126,0.018811083806911943,0.01336067872735623,0.012198073454291905,0.011064372571628203,0.010776427905641412
GOOD,2016-07-26,0.009292,0.006715165,0.006715165,0.7226824149806286,0.014270720893292612,0.013014983705474931,0.011008917946757719,0.01108344859259003,0.008799506667346324
GOOD,2016-11-01,0.017846,-0.080112045,0.080112045,4.4890757032388215,0.011794501036115262,0.010599399805863757,0.013627068880567963,0.015336081552260345,0.018956714997737868
GOOD,2017-02-16,0.019208,0.013506753,0.013506753,0.7031837255310287,0.004186647050254775,0.003575877233839809,0.004770613676255823,0.00644326288534415,0.01153913293795047
GOOD,2017-05-03,0.038033,-0.056612319,0.056612319,1.4885052191517893,0.009883930004690641,0.009656298832392853,0.008047522001860022,0.007586537870887945,0.00873868970136688
GOOD,2017-08-01,0.049073,-0.029605263,0.029605263,0.6032902614472316,0.022626629380393087,0.016239256763084197,0.01387356837721518,0.013886641265187029,0.011850837269469347
GOOD,2017-11-01,0.034613,0.045706371,0.045706371,1.3204972409210414,0.004871716903054408,0.006504074437912122,0.005481520423063689,0.005111496878066565,0.0066210471271102335
GOOD,2018-02-15,0.030982,0.014864471,0.014864471,0.4797776450842425,0.018537189468068323,0.017191065933883056,0.02024305732334532,0.017698849876985057,0.015092091664628675
GOOD,2018-05-02,0.030353,0.029646522,0.029646522,0.9767246071228544,0.01550967471118048,0.013733113423679347,0.01225159123760985,0.012426077120495798,0.012408863665718734
GOOG,2016-02-02,0.070898222,0.016821809,0.016821809,0.23726700790888663,0.011767024733875753,0.019811048907387423,0.021156360886578608,0.02280260160756988,0.018827999088769018
GOOG,2016-07-29,0.051142,0.030673942,0.030673942,0.5997798678190137,0.0038980733509149266,0.006589419300866966,0.005592407107324865,0.004883656384313824,0.004315269002245849
GOOG,2016-10-28,0.044445,2.51e-5,2.51e-5,5.647429407132412e-4,0.009148225721823635,0.008067274009658667,0.015522696721555356,0.015584240573304271,0.015435145923442195
GOOG,2017-01-27,0.037564,-0.010623085,0.010623085,0.28279962197849007,0.012637797693054217,0.012097989588032699,0.01095464483594064,0.009388143547278625,0.0070690626534252
GOOG,2017-04-28,0.03233,0.03627109,0.03627109,1.1219019486545005,0.0036796176326045495,0.006033286553043845,0.005787791459562536,0.005333012519404054,0.0083511582240274
GOOG,2017-07-25,0.039061,-0.030234408,0.030234408,0.7740305675737948,0.011215616596758337,0.009109034247389331,0.007691714356291609,0.006993291310141146,0.009335971615501405
GOOG,2017-10-27,0.04159,0.048027885,0.048027885,1.154794061072373,0.005835856671383549,0.004807265299668921,0.005653206654116225,0.006045510199662564,0.007430293693986534
GOOG,2018-02-02,0.045638,-0.047786246,0.047786246,1.047071431701652,0.038129281127797184,0.040150745203370905,0.03441916523428946,0.030037564189351947,0.023701758126721213
GOOG,2018-04-24,0.045729,-0.044470467,0.044470467,0.9724784491241881,0.014162371017556394,0.015107006452135098,0.013700369730174354,0.013450847127551917,0.013183789161561156
GOOGL,2016-07-29,0.05747,0.033296772,0.033296772,0.5793765790847399,0.00773617578347877,0.007499352053241978,0.006523840194408457,0.0055673143859885175,0.004858490367103563
GOOGL,2016-10-28,0.045652,0.00270386,0.00270386,0.05922763515289583,0.007910821983984533,0.0075208276118136205,0.01603760504325992,0.01625014717049764,0.015522971221086831
GOOGL,2017-01-27,0.036801,-0.013944316,0.013944316,0.3789113339311432,0.011495260077632578,0.01150686727738058,0.0111402607575019,0.00950819072183038,0.007100259222841731
GOOGL,2017-04-28,0.031693,0.037108499,0.037108499,1.1708736629539647,0.0037899174288795533,0.00634563755670193,0.0061529674969177175,0.0057213114116191665,0.008070732155697024
GOOGL,2017-07-25,0.039812,-0.029329567,0.029329567,0.7367016728624536,0.009686279677775082,0.008663531608787824,0.007553269682327722,0.006995079186463642,0.009650995015952206
GOOGL,2017-10-27,0.041502,0.042615642,0.042615642,1.026833453809455,0.005523182454682885,0.0045238764252883345,0.006053102394489548,0.006656223796393248,0.007677534947491983
GOOGL,2018-02-02,0.0455,-0.052801733000000003,0.052801733000000003,1.1604776483516483,0.03639088375213557,0.040056923779013175,0.03376870102915895,0.02960780831468246,0.023275925875818
GOOGL,2018-04-24,0.04565,-0.04765275,0.04765275,1.0438718510405256,0.015777468178022003,0.016489500508975744,0.01500171572483376,0.01441935908880385,0.01391678410150779
GORO,2016-11-03,0.079761,0.020797227,0.020797227,0.2607443111294994,0.02363736869438192,0.06374457887692202,0.0776084128633788,0.06620634024864153,0.05300243993536162
GORO,2017-05-03,0.067153,0.03030303,0.03030303,0.4512535553139845,0.036248555127442204,0.026112598665699416,0.022681193309378473,0.019457479932284038,0.02203741380580638
GORO,2017-08-03,0.058981,-0.070559611,0.070559611,1.1963108628202301,0.03569369771888356,0.0341354186946713,0.03279729665897712,0.032336825366939596,0.02992600480738625
GORO,2017-11-01,0.078216,0,0,0,0.008477444139359414,0.020285659996236917,0.018924220662313453,0.021502565531742186,0.019925450756399208
GORO,2018-03-09,0.037124,0.033583565,0.033583565,0.9046321786445427,0.03001220833599895,0.02807149991184319,0.026832520179655563,0.024047756950170755,0.020916466440306095
GORO,2018-05-02,0.018755,0.015267176,0.015267176,0.814032311383631,0.014443449120862045,0.011976831722801095,0.013450628925304521,0.0224384448255937,0.023212249824108248
GOV,2016-07-28,0.018975,0.025243578,0.025243578,1.3303598418972333,0.020149761604478077,0.015526378248969061,0.012845067508190129,0.012756339358228477,0.01120983311055657
GOV,2016-10-27,0.024821,-0.058473736,0.058473736,2.355817090367028,0.031702484517025536,0.023442636940434643,0.027055510949052747,0.02389033844019334,0.02076362514629225
GOV,2017-02-22,0.018226,0.018621037,0.018621037,1.0216743662899155,0.003223972930231111,0.014112367415778817,0.01248814626659688,0.017227477974802372,0.016520712088104305
GOV,2017-04-27,0.022517,-4.66418e-4,4.66418e-4,0.020714038282186795,0.004346364693606166,0.009658015547957923,0.012618885615021436,0.01134654371353052,0.009552166241693041
GOV,2017-08-01,0.03814,0.022560632,0.022560632,0.591521552176193,0.017719707074320603,0.013954518621122918,0.012130672820306857,0.011889775003787574,0.010714235034932674
GOV,2017-10-31,0.022544,0.008324084,0.008324084,0.3692372249822569,0.010724043201938609,0.008290789648657801,0.007926637065978166,0.006974852473387988,0.006479460464256174
GOV,2018-02-26,0.028322,-0.063171194,0.063171194,2.230463738436551,0.025248415613607696,0.02256837637916683,0.02569180597172508,0.022974251813719076,0.018023391369308635
GOV,2018-05-03,0.041847,0.05621536,0.05621536,1.3433546012856357,0.02297823949249873,0.018146593897799893,0.01825743702098302,0.015908471554692653,0.013678305573988567
GPC,2016-07-19,0.02325,-0.021965091,0.021965091,0.9447350967741935,0.011960949167702071,0.008883717936245705,0.007747001103329042,0.008722762990079257,0.00736233984885433
GPC,2016-10-19,0.026828,-0.043902439,0.043902439,1.6364409944833755,0.02152451713699329,0.01596901660303017,0.015599577842896763,0.014155606082497474,0.014782717674959901
GPC,2017-02-21,0.016653,-0.029800338,0.029800338,1.7894876598811023,0.015916409009933696,0.011401884379522857,0.010689262725778872,0.009290989462053345,0.008029516409352178
GPC,2017-04-19,0.027868,0.019636122,0.019636122,0.7046118128319219,0.004316542600082042,0.005646536974739097,0.007789889112136817,0.007322025554728822,0.006073685342029562
GPC,2017-07-20,0.033613,-0.015308582,0.015308582,0.45543634903162467,0.015505189819682946,0.015310146243869375,0.014403094969598974,0.01261699871531242,0.014687282172667291
GPC,2017-10-19,0.032045,-0.08496532,0.08496532,2.6514376657824936,0.009675439808605106,0.009350321333792025,0.008689343953613185,0.009010727081958821,0.008136355427614109
GPC,2018-02-20,0.024601,-0.051687869,0.051687869,2.1010474777448067,0.016009338546568653,0.015986870328042316,0.013114404883298347,0.012282575719375067,0.011073094244842487
GPC,2018-04-19,0.0369,-0.035245184,0.035245184,0.9551540379403793,0.00938798020496408,0.006832961850113029,0.01583030480567238,0.013527044067986741,0.010127263321766375
GPI,2016-07-28,0.04454,0.002372479,0.002372479,0.05326625505163897,0.04855972042741409,0.03435860044255012,0.028637145222904205,0.024835199670665373,0.020296220548817537
GPI,2016-10-20,0.046524,-0.06200444,0.06200444,1.3327409509070587,0.014790780903983121,0.011126476090791499,0.012103205543523652,0.015466431832941144,0.02427734968575222
GPI,2017-02-02,0.050861,-0.004925486,0.004925486,0.0968420990542852,0.01602981070567346,0.017029378865086625,0.014257981436150135,0.015850892834952314,0.017116476108983526
GPI,2017-04-28,0.044333,-0.079562141,0.079562141,1.7946482529943837,0.03148405352526684,0.025366229757313702,0.021787023143210453,0.02013038498849421,0.020346162388211204
GPI,2017-07-27,0.045064,0.003786632,0.003786632,0.08402787147168471,0.014404575149373162,0.013277793654813361,0.013820117526806317,0.012325121644749247,0.013776559323891846
GPI,2017-10-26,0.061867,0.117212998,0.117212998,1.8945964407519356,0.0027345620884998046,0.007385700079241321,0.0066294133428327065,0.011627787118032301,0.012528738959385322
GPI,2018-02-08,0.041085000000000003,0.030061771,0.030061771,0.731696994036753,0.0315257273685801,0.023766993454739597,0.021263684951390697,0.017635139226382414,0.023340770795488575
GPI,2018-04-26,0.072515,-0.032892761,0.032892761,0.4535994070192374,0.015924898322614213,0.01144492825164225,0.010489129869925153,0.011099439175950316,0.014395034436300084
GPK,2016-07-26,0.037603,0.043478261,0.043478261,1.156244475174853,0.00946907823222367,0.006759323983226828,0.00637557965589109,0.007883351324132107,0.008922075407846454
GPK,2016-10-25,0.04688,-0.091636364,0.091636364,1.9547005972696245,0.01089953232264916,0.009170379801848427,0.010456714985644924,0.00965608449573911,0.009197319394683049
GPK,2017-02-07,0.047432,0.001577287,0.001577287,0.03325364732669927,0.02714348736495235,0.027463167728883367,0.022641146557797566,0.02087671387582156,0.018886425893069065
GPK,2017-04-25,0.038832,0.00736377,0.00736377,0.1896314894932015,0.007238579860537975,0.008828248148602473,0.009665124423275146,0.008536893990309782,0.012378257296237916
GPK,2017-07-25,0.03579,-0.031227306,0.031227306,0.8725148365465213,0.013426855078523016,0.010319943483099283,0.008534771598958171,0.007644854038051874,0.01497279267228906
GPK,2017-10-24,0.067197,0.065171689,0.065171689,0.9698600979210381,0.005566615547356646,0.011680124902003782,0.012894964426506013,0.012666187875572785,0.012723899969770186
GPK,2018-02-06,0.048349,-0.005174644,0.005174644,0.10702690851930753,0.028340659242066586,0.02582618581854003,0.021160028588515963,0.018429558865639396,0.01657230513169876
GPK,2018-04-24,0.044451,-0.060738885,0.060738885,1.3664233650536546,0.0046612365354404715,0.00355867929034888,0.011076300681204297,0.010018881173919482,0.01443162125575904
GPL,2016-08-04,0.064444,-0.060810811,0.060810811,0.9436225405002793,0.05595688287547467,0.04859407980463094,0.040510213359148756,0.03563724679430179,0.044789596109436766
GPL,2016-11-03,0.047866,0.04379562,0.04379562,0.9149630217691055,0.02877319651967005,0.035873441052868105,0.04098862255445327,0.04422220977424061,0.03699807346789356
